source_file,row_data
Montreal.csv,source_file,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27
page_0086_tables.csv,,Irlande,,,,,,,,,,,,,,,,,,,,,1,,
page_0086_tables.csv,,Irlande-Sud,,,,,,,,,,,,,,,,3,,,,,,,
page_0086_tables.csv,Missisquoi,St-Armand-Ouest,,,,,,,,,,,,,,,,1,,,,,1,,
page_0086_tables.csv,,Notre-Dame de Stanbridge Cowansville,,,,1,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,Montmagny,Montmagny, ville,,,,,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,Napierville,St-Edouard,,,,1,,,,,,,,,,1,,,,,,,,,
page_0086_tables.csv,Nicolet,Manseau,,,1,,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,,St-Léonard d'Aston,,,,,,,,,,,,,,,,,,,,,1,,
page_0086_tables.csv,Papineau,Buckingham,,,,1,,,,,,,,,,1,,,,,,,1,,
page_0086_tables.csv,Portneuf,St-Casimir, paroisse,,,,,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,,St-Casimir, village,,,,3,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,Québec,St-Michel Archange,,,,2,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,Richmond,Windsor, ville,,,,,,,,,,,,,,,,1,,,,,1,,
page_0086_tables.csv,Rimouski,St-Anaclet,,,,,,,,,,,,,,,40,,,,,,2,,
page_0086_tables.csv,,Rimouski,,,,1,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,,Ste-Blondine,,,,,,,,,,,,,,,,1,,,5,,,,
page_0086_tables.csv,,St-Gabriel,,,,,,,,,,,,,,,,,,,8,,,,
page_0086_tables.csv,,St-Donat,,,,,,,,,,,,,,,,,,,8,,,,
page_0086_tables.csv,,St-Narcisse,,,,,,,,,,,,,,,,,,,2,,,,
page_0086_tables.csv,,St-Simon,,,,,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,,St-Mathieu,,,,,,,,,,,,,,,,,,,5,,,,
page_0086_tables.csv,,St-François-Xavier des Hauteurs,,,,,,,,,,,,,,,,,,,5,,,,
page_0086_tables.csv,,Ste-Lucie,,,,,,,,,,,,,,,,,,,3,,,,
page_0086_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,Table: Table_2
page_0086_tables.csv,Rouville,Abbotsford,,,1,,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,,Ste-Angèle de Monnoir,,,,,,,,,,,,,,,,,,,,,,2,
page_0086_tables.csv,,St-Hilaire, paroisse,,,,,,,,,,,,,,,,,,,,,,2,
page_0086_tables.csv,,St-Ange Gardien,,,,,,,,,,,,,,2,,,,,,,,,
page_0086_tables.csv,Roberval,Normandin, village,,,,4,,,,,,,,,,37,,,,,,,,,
page_0086_tables.csv,,St-Méthode,,,,,,,,,,,,,,,,1,,,,,,,
page_0086_tables.csv,,St-Félicien, village,,,,,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,St-Hyacinthe,St-Thomas d'Aquin St-Hyacinthe,,,,,,,,,,,,,,23,,2,,,,,,,
page_0086_tables.csv,,Ste-Madeleine,,,,,,,,,,,,,,3,,,,,2,,,,
page_0086_tables.csv,,St-Damase,,,,,,,,,,,,,,1,,,,,,,,,
page_0086_tables.csv,St-Jean,St-Jean,,,,,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,St-Maurice,Shawinigan Falls,,,,1,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,Shefford,Granby,,,,,,,,,,,,,,6,4,4,,,,,,2,
page_0086_tables.csv,Sherbrooke,Sherbrooke,,,,1,,,,,,,,,,,,,,,,,,,
page_0086_tables.csv,,Ascot,,,,,,,,,,,,,,,,2,,,,,,,
page_0086_tables.csv,,Lennoxville,,,,,,,,,,,,,,,,1,,,,,,,
page_0086_tables.csv,Témiscouata,St-Joseph de la Rivière Bleue,,,,,,,,,,,,,,I,,,,,,,,,
page_0086_tables.csv,,Notre-Dame du Lac Rivière du Loup en Bas,,,,],,,,,,,,,,,,,,,,,,12,
page_0086_tables.csv,Terrebonne,St-Jérôme, ville,,,,1,,,,,,,,,,1,,,,,,,,,
page_0086_tables.csv,,St-Jérôme, paroisse,,,,,,,,,,,,,,,,2,,,1,,,,
page_0086_tables.csv,,Ste-Agathe,,,,,,,,,,,,,,,,1,,,,,,,
page_0086_tables.csv,,Ste-Thérèse,,,,,,,,,,,,,,,,,,,1,,,,
page_0086_tables.csv,Westmount,Town Mount Royal Outremont,,,2,1,,1,,,,,,,,12,,,,,2,,,,
page_0086_tables.csv,,Montreal West,,,1,,,,,,,,,,,62,,10,,,2,,,12,
page_0086_tables.csv,,Westmount,,,,,,,,,,,,,,9,,,,,,,,-,
page_0086_tables.csv,Wolfe,Ham-Nord,,,,,,,,,,,,,,10,,1,,,,,,1,
page_0086_tables.csv,Yamaska,Baieville,,,,,,,,,,,,,,,,,,,,,13,,
page_0086_tables.csv,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0086_tables.csv,,Totaux-Totals,,,50,120,,14,,,3,5,56,,,1447,55,239,4,,287,,48,270,
page_0087_tables.csv,﻿Table: Table_1
page_0087_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur. ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubelia),Scarlatine Scarlet Fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0087_tables.csv,,Montréal,,,59,40,,12,1,,,3,8,4,,243,2,45,1,,150,,32,68,
page_0087_tables.csv,,Québec,,,,10,,2,,,,,,,,2,,2,,,11,,1,8,
page_0087_tables.csv,,,,,,1,,,,,,,,,,,,2,,,,,1,,
page_0087_tables.csv,,Trois-Rivières,,,,,,,,,,,,,,,,,,,,,,3,
page_0087_tables.csv,Abitibi,Amos,,,,,,,,,,,,,,,,,,,,,,1,
page_0087_tables.csv,Argenteuil,Morin, partie Sud Chatham,,,,,,,,,,,,,,1,,,,,,,1,,
page_0087_tables.csv,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Lachute,,,,,,,,,,,,,,,,,,,,,6,,
page_0087_tables.csv,Arthabaska,Ste-Clothilde de Horton Warwick,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ste-Elizabeth de Warwick,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ste-Victoire,,,,,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,,Victoriaville,,,,,,,,,,,,,,1,,,,,,,,,
page_0087_tables.csv,Beauce,Sacré-Coeur de Jésus,,,,,,,,,,,,,,,,,,,,,,1,1
page_0087_tables.csv,,Saints-Anges,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ste-Marie,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,St-Georges,,,,,,,,,,,,,,1,,,,,,,,,
page_0087_tables.csv,Bellechasse,Roux, Bellechasse et Da-,,,,2,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,aquam St-Nérée,,,,3,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,Berthier,St-Michel-des-Saints,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,Bonaventure,Paspébiac,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,New Carlisle,,,,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,,St-François-d'. Assise,,,,,,,,,,,,,,,,,,,3,,,,
page_0087_tables.csv,,St-Alexis de Matapédia,,,,,,,,,,,,,,,,,,,3,,,,
page_0087_tables.csv,,Musselyville,,,,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,Brome,Potton,,,,,,,,,,,,,,,,,,,,,,1,
page_0087_tables.csv,,Longueuil,,,,1,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,Chambly,,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,Champlain,St-Prosper,,,,,1,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,Charlevoix,La Malbaie Paroisse,,,,,1,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,Chateauguay,Chateauguay,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Ville de Lery,,,,,,,,,,,,,,1,,3,,,,,,,
page_0087_tables.csv,,Ormstown,,,,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,Chicoutimi,Chicoutimi,,,,,,,,,,,,,,1,,,,,,,,,
page_0087_tables.csv,Compton,Eaton,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,D.-Montagnes,Ste-Scholastique V,,,,1,,,,,&,,,,,,,,,,,,,,
page_0087_tables.csv,Dorchester,St-Odilon,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,St-Léon de Standon,,,,,,,,,,,,,,,,,,,,,,3,
page_0087_tables.csv,Drummond,Durham Township,,,,,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,Gaspé-Sud,Chandler,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Pabos,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,Huntingdon,St-Anicet,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,Jac.-Cartier,Verdun,,,1,1 4,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Lachine,,,,,,,,,1,,,,,20,1,5,,,5,,1,I,
page_0087_tables.csv,,Town of Mount Royal,,,,,,,,,,,,,,2,,2,,,2,,,,
page_0087_tables.csv,,Ste-Geneviève-de-Piere-,,,,,,,,,,,,,,14,,,,,,,,2,
page_0087_tables.csv,,fonds,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Ville St-Laurent,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ste-Anne-de-Bellevue,,,,,,,,,,,,,,,,,,,4,,1,,
page_0087_tables.csv,,Dorval,,,,,,,,,,,,,,7,,,,,,,1,,
page_0087_tables.csv,,Pointe-Claire,,,,,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,Joliette,Joliette,,,,,,,,,,,,,,1,,,,,,,,,
page_0087_tables.csv,Kamouraska,St-Alexandre,,,,3,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ste-Anne-de-la-Pocatière,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,Labelle,Robertson et Pope,,,,1,,,,,,,1,,,,,,,,,,,,
page_0087_tables.csv,,L'Annonciation,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Mont-Laurier,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Ferme Neuve,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,Boyer, partie Ouest,,,1,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,Lac St-Jean,St-Thomas-Didyme,,,,1,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Hébertville Village,,,,,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,Ile Maligne,,,,,,,,,,,,,,,,4,,,,,,,
page_0087_tables.csv,,L'Assomption,,,,,,,,,,,,,,,,13,,,,,,,
page_0087_tables.csv,Laval,Montréal-Est,,,,3,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,,St-Jean-de-Dieu,,,,,,,,,,,,,,1,,,,,,,,3,
page_0087_tables.csv,,Pointe-aux-Trembles,,,,,,1,,,,,,,,,,,,,,,4,,
page_0087_tables.csv,,St-Martin,,,,,,,,,,,,,,1,,,,,,,,,
page_0087_tables.csv,,Montréal-Nord,,,,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,Laviolette,Grand'Mère,,,,,,,,,,,,,,,,,,,1,,,,
page_0087_tables.csv,Lotbinière,Issoudun,,,,2,,,,,,,,,,,,1,,,,,,,
page_0087_tables.csv,,St-Patrice,,,,1,,,,,,,,,,,,,,,,,,,
page_0087_tables.csv,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0087_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,﻿Table: Table_1
page_0088_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup,Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur. ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet Fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0088_tables.csv,Lotbinière,Villeroy,,,,,,,,,,,,,,,,,1,,,,,,,
page_0088_tables.csv,,Ste-Agathe,,,,,,,,,,,,,,,22,,,,,,,,,
page_0088_tables.csv,,Leclereville,,,4,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,St-Gilles,,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,St-Antoine de Tilly,,,,,,,,,,,,,,,,,,,,2,,,,
page_0088_tables.csv,,St-Octave de Dosquet,,,,,,,,,,,,,,,,,,,,3,,,,
page_0088_tables.csv,,St-Apollinaire,,,,,,,,,,,,,,,,,,,,2,,,,
page_0088_tables.csv,Maskinongé,St-Paulin,,,,,,,,,,,,,,,,,,,,,,1,,
page_0088_tables.csv,Matane,Ste-Angèle de Mérici,,,,,,,,,,,,,,,,,,,,8,,,,
page_0088_tables.csv,Matapédia,Lac au Saumon,,,,,],,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,St-Moise,,,,,,,,,,,,,,,,,1,,,,,,,
page_0088_tables.csv,Mégantic,Thetford Mines,,,,,1,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Sacré-Coeur de Marie,,,,,2,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Inverness,,,,,,,,,,,,,,,4,,,,,,,,,
page_0088_tables.csv,,Plessisville,,,,,,,,,,,,,,,2,,,,,,,,,
page_0088_tables.csv,,Black Lake,,,,,,,,,,,,,,,,,,,,1,,,,
page_0088_tables.csv,Missisquoi,Dunham Canton.',,,,,1,,,,,,,,,,,,,,,,,1,,
page_0088_tables.csv,Montmagny,St-Just de Bretenière,,,,,,,,,,,,,,,,,,,,,,1,,
page_0088_tables.csv,Napierville,St-Rémi,,,,,,,,,,,,,,,,,],,,,,,,
page_0088_tables.csv,Pontiac,Bristol,,,,,,,,,,,,,,,,,2,,,,,,,
page_0088_tables.csv,Portneuf,St-Rémi du Lac aux Sables,,,,,1,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,St-Casimir Village,,,,,1,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Notre-Dame des Anges,,,,,2,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,Richmond,Windsor Canton,,,,,,,,,,,,,,,,,1,,,,,,,
page_0088_tables.csv,Rimouski,Rimouski Ville,,,,,1,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,Rouville,Marieville,,,,,,,,,,,,,,,,,,,,,,1,,
page_0088_tables.csv,,Rougemont,,,,,,,,,,,,,,,2,,,,,,,,,
page_0088_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,Roberval,Albanel Paroisse,,,,,,,,,,,,,,,,,,,,,,,1 4,
page_0088_tables.csv,,Roberval Paroisse,,,,,,,,,,,,,,,,,,1,,,,,,
page_0088_tables.csv,,St-Félicien Village,,,,,,,,,,,,,,,,,,3,,,,,,
page_0088_tables.csv,,Dolbeau,,,,,,,,,,,,,,,,,,2,,,,,,
page_0088_tables.csv,,Normandin,,,,,,,,,,,,,,,,,,],,,,,,
page_0088_tables.csv,St-Hyacinthe,Ste-Madeleine,,,,,,,,,,,,,,,,10,,,,,,,,
page_0088_tables.csv,,St-Hyacinthe,,,,,,,,,,,,,,,,,,,,,5,,,
page_0088_tables.csv,St-Jean,St-Jean,,,,,,,,,,,,,,,,,,,,,,,4,
page_0088_tables.csv,,St-Jean Paroisse,,,,,,,,,,,,,,,,,,,,,2,,,
page_0088_tables.csv,St-Maurice,Shawinigan Falls,,,,5,,,,,,,,,,,,1,,5,,,,,,1
page_0088_tables.csv,Sherbrooke,Sherbrooke,,,,,,4,,,,,,,,,,,,2,,,,,,
page_0088_tables.csv,Témiscamingue,Noranda,,,,,,,,,,,,,,,,,,1,,,,,,
page_0088_tables.csv,Témiscouata,St-Joseph de la Rivière,,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Bleue,,,,,,,,,,,,,,,,,,,,,,,,2
page_0088_tables.csv,,Isle Verte,,,,,,1,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Trois Pistoles,,,,,,,,,,,,,,,,],,,,,,,,
page_0088_tables.csv,,St-Eloi,,,,,,,,,,,,,,,,,,,,,1,,,
page_0088_tables.csv,Terrebonne,St-Jérôme Ville,,,,,,2,,,,,,1,,,,,,1,,,,,,
page_0088_tables.csv,,St-Janvier,,,,,,,,,,,,,,,,,,1,,,,,,
page_0088_tables.csv,,Prévost,,,,,,,,,,,,,,,,1,,,,,,,,
page_0088_tables.csv,,Ste-Agathe,,,,,,,,,,,,,,,,,,,,,1,,,
page_0088_tables.csv,Verchères,McMasterville,,,,,,,,,,,,,,,,1,,,,,,,,
page_0088_tables.csv,Westmount,Westmount,,,,,,,,,,,,,,,,9,,2,,,,,,2
page_0088_tables.csv,,Montreal-West,,,,,,,,,,,,,,,,4,,2,,,,,2 1,
page_0088_tables.csv,,Outremont,,,,,,,,,,,,,,,,4,,2,,1,,1,,
page_0088_tables.csv,,Totaux-Totals,,,70,,93,,15,,1,,1,4,9,4,357,3,111,1,,211,,78,102,1
page_0088_tables.csv,,,,,,,,AOUT,1931,,,AUGUST,,1931,,,,,,,,,,,,
page_0088_tables.csv,Table: Table_2
page_0088_tables.csv,,Montréal,,,80,47,,12,,,,1,1,95,,50,1,63,,,180,,24,23,
page_0088_tables.csv,,Québec,,,4,7,,,,,,,,,,,,7,,,10,,6,,
page_0088_tables.csv,,Trois-Rivières,,,,1,,,,,,,,,,,,,,,,,2,,
page_0088_tables.csv,Abitibi,Dubuisson, Ter. non. org,,,2,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,Argenteuil,Chatham,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,Arthabaska,Arthabaska,,,,,,,,,,,,,,,,,,,,,1,,
page_0088_tables.csv,,Ste-Clothilde de Horton,,,,,,,,,,,,,,,,,,,,,,1,
page_0088_tables.csv,,Ste-Victoire,,,,,,,,,,,,1,,,,,,,,,3,,
page_0088_tables.csv,Beauce,East Broughton,,,,1,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,Ste-Marie,,,,,,,,,,,,,,,,,,,,,,,
page_0088_tables.csv,,St-Côme,,,3,,,,,,,,,,,,,,,,,,9 1,,
page_0088_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,﻿Table: Table_1
page_0089_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur. ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet Fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0089_tables.csv,Beauce,Saints-Anges,,,,,,,,,,,,,,,,,,,,,2,,
page_0089_tables.csv,,St-Georges,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,Beauharnois,Maple Grove,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,Beauharnois,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,Berthier,Berthier Ville,,,,,,,,,,,,,,,,,,,,,2,,
page_0089_tables.csv,Bonaventure,Paspébiac Ouest,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,,Port Daniel Est,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,,Anse aux Gascons,,,,,,,,,,,,,,,,,,,2,,,,
page_0089_tables.csv,Champlain,Cap de la Madeleine,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,Chateauguay,Howick,,,,,,,,,,,,4,,,,,,,,,,,
page_0089_tables.csv,,Très St-Sacrement,,,,,,,,,,,,I,,,,,,,,,,,
page_0089_tables.csv,,Chateauguay,,,,,,,,,,,,1,,,,,,,,,,,
page_0089_tables.csv,,St-Antoine,,,,,,,,,,,,1,,,,,,,,,,,
page_0089_tables.csv,Chicoutimi,Kénogami,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,Chicoutimi,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,Compton,Compton,,,,,,,,,,,,,,,,,,,,,2,,
page_0089_tables.csv,D.-Montagnes,Ste-Scholastique Village,,,,,,,,,,,,,,,,,,,,,2,,
page_0089_tables.csv,Drummond,St-Joseph de Grantham,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Durham Sud,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,,Kingsey Falls,,,,,,,,,,,,I,,,,,,,,,,,
page_0089_tables.csv,,Drummondville,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,Gaspé-Sud,Pabos,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,Gatineau,Aylwin,,,,2,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Aylmer,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,Huntingdon,Hinchinbrooke,,,,,,,,,,,,1,,,,,,,,,,,
page_0089_tables.csv,Iberville,Iberville,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,Jac.-Cartier,Ste-Anne-du-Bout-de-lIle,,,,,,,,,,,,,,,,,,,,,,1,
page_0089_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,Table: Table_2
page_0089_tables.csv,Jac.-Cartier,Lachine,,,10,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Verdun,,,,,,,,,,,I,,,,,,,,,,,,
page_0089_tables.csv,,Baie Urfé,,,2,,,,,,,,,2,,3,,4 6,,,6,,1,,
page_0089_tables.csv,,St-Laurent Ville,,,,,,,,,,,,,,,,,,,1,,1,,
page_0089_tables.csv,,Dorval,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,Pointe-Claire,,,,,,,,,,,,,,,,1,,,3,,1,,
page_0089_tables.csv,,Notre-Dame-de-Liesse,,,,,,,,,,,1,,,2,,,,,,,,,
page_0089_tables.csv,Joliette,Joliette,,,,,,,,,,,,,,,8,,,,1,,,,
page_0089_tables.csv,,Ste-Elizabeth,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,St-Ambroise,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,Kamouraska,St-Onésime,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,Labelle,La Conception,,,,,,,,,,,,,,,,,,,,,6,,
page_0089_tables.csv,,Mont-Laurier,,,,1,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,St-Jean,Ste-Jeanne d'Arc,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,St-Joseph d'Alma,,,,,,,,,,,,,,,,,1,,,,,,
page_0089_tables.csv,'Assomption,Mascouche,,,,,,,,,,,,,,,,,,,,,5,,
page_0089_tables.csv,,St-Gérard,,,,,,,,,,,,,,,,1,,,,,,,
page_0089_tables.csv,,Plage Laval Village,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,Laval des Rapides,,,,,,,,,,,,,,,,1,,,,,,,
page_0089_tables.csv,,St-Jean-de-Dieu,,,,,,,,,,,,,,,,,,,,,13,,
page_0089_tables.csv,,Ste-Dorothée,,,,,,,,,,,,,,,,,,,1,,,,
page_0089_tables.csv,aviolette,Ste-Thècle.,,,,,,,,,,,,1,,,,,,,2,,,,
page_0089_tables.csv,,St-Tite Ville,,,,1,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,Matane,Ste-Angèle,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Ste-Luce,,,,1,,,,,,,,,,,,3,,,1,,,,
page_0089_tables.csv,Iégantic,Sacré-Coeur de Jésus,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Ste-Anastasie,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Thetford Mines,,,,1,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Lyster,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,issisquoi,Cowansville,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,ontcalm,St-Jacques de Montcalm,,,,,,,,,,,,1,,,,,,,,,,,
page_0089_tables.csv,,Nicolet,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,St-Pierre-les-Becquets,,,,1,,,,,,,,,,,,,,,,,2,,
page_0089_tables.csv,,Ste-Brigitte des Saults,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Ste-Gertrude,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,pineau,St-André-Avellin,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,,Thurso,,,,1,,,,,,,,,,,,3,,,,,,,
page_0089_tables.csv,,Notre-Dame de la Paix,,,,,,,,,,,,,,,,,,,,,,,
page_0089_tables.csv,,Grand Calumet,,,,,,,,,,,,,,,,,,,,,1,,
page_0089_tables.csv,rtneuf,Pont-Rouge Village,,,,,,,,,,,,,,,,,,,,,3,,
page_0089_tables.csv,,St-Thuribe,,,,1,,,,,,,,,,,,I,,,,,,,
