padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,15,Scarlet fever, etc.⁵,129,75,94,"9,176","6,650","9,620",1,-,2,24,16,3,30,11,10,-,-,5,13,7,20,31,22,14,3,1,8,1,5,6,3,9,12,23,4,7,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,15,Scarlet fever, etc.⁵,132,129,136,"9,308","6,758","9,719",-,1,2,40,24,7,44,30,20,-,-,1,18,13,27,23,31,23,15,3,8,1,1,6,8,3,6,6,23,16,15,FILLER,FILLER,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,15,Scarlet fever,231,223,400,626,492,"1,105",3,6,1,10(5),8(5),3(5),1,2,19,-,-,4,49,48,68,116,138,55,2,5,23,4,1,34,19(5),10,75,28,5,98,15,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,15,Scarlet fever, etc.⁵,100,163,113,"9,439","6,868","9,842",5,-,2,13,40,6,17,52,16,-,-,2,8,18,29,18,23,24,4,15,6,13,1,7,7,8,8,15,6,19,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,15,Scarlet fever, etc.⁵,147,100,206,"9,586","7,074","10,062",19,5,3,27,13,6,60,17,16,-,-,3,8,8,48,22,18,37,5,4,9,1,13,6,2,7,11,3,15,24,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,15,Scarlet fever, etc.⁵,137,149,216,"9,905","7,220","10,320",3,19,4,17,27,3,25,62,16,-,-,3,31,8,33,35,22,35,6,5,7,2,1,5,7,2,24,11,3,30,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,15,Scarlet fever, etc.5,195,143,173,"9,926","7,366","10,604",3,3,5,16,17,e,32,30,30,-,9,2,43,31,36,48,36,44,2,6,10,-,2,10,21,7,17,30,11,20,15,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,15,Scarlet fever, etc.⁵,122,195,320,"10,048","7,610","10,939",8,3,3,9,16,6,14,32,12,-,-,1,27.,43,78,32,48,68,1,2,16,-,-,13,15,21,28,16,30,39,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,15,Scarlet fever, etc.⁵,134,132,274,"10,192","7,780","11,374",4,8,4,23,9.,8,10,24,16,2,-,2,16,27,74,33,32,46,1,1,13,5,-,10,21,15,22,19,16,33,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,15,Scarlet fever, etc.⁵,186,161,371,"10,405","8,022","11,750",2,4,5,6,23,5,51,37,19,-,2,3,40,16,74,37,33,53,12,1,10,-,5,18,21,21,28,17,19,45,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,15,Scarlet fever, etc.⁵,204,217,293,"10,640","8,243","12,135",9,2,7,28,6,3,59,82,16,1,-,4,29,40,78,41,37,71,2,12,13,7,-,9.,13,21,22,15,17,46,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,15,Scarlet fever, etc.⁵,202,265,420,"10,903","8,493","12,626",2,9,4,22,28,8,65,120,5,-,1,2,27,29,72,38,41,67,9,2,17,1,7,35,28,13,54,10,15,52,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,15,Scarlet fever, etc.⁵,183,205,414,"11,089","8,766","13,007",4,2,3,24,22,12,35,68,15,1,-,1,40,27,137,33,38,70,7,9,17,5,1,18,16,28,26,18,10,90,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,15,Scarlet fever, etc.⁵,329,302,415,"1,132",871,"1,458",6,3,2,4,10,7,10,14,9,1,-,4,88,49,92,146,116,64,9,2,20,-,56,13,33,19,77,32,33,79,15,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,15,Scarlet fever, etc.⁵,200,199,350,"11,305","8,946","13,397",7,4,3,19,24,6,34,51,10,1,1,-,90,40,82,-,33,50,4,7,10,3,5,41,31,16,50,11,18,41,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,15,Scarlet fever, etc.⁵,94,242,295,"11,441","9,159","14,148",1,7,4,6,19,5,12,38,5,-,1,2,46,90,42,1,38,90,1,4,7,7,3,31,14,31,29,7,11,27,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,15,Scarlet fever, etc.⁵,145,129,White,"11,621","9,360","14,054",6,1,3,8,6,10,16,12,28,1,-,3,29,46,69,68,35,63,1,1,12,4,7,12,12,14,98,-,7,54,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,15,Scarlet fever, etc.5,342,329,441,"1,474","1,081","1,785",1,6,3,11,4,7,35,10,2,1,1,1,62,88,84,169,146,66,7,9,20,2,-,26,29,33,93,25,32,80,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,15,Scarlet fever, etc.⁵,341,342,403,"1,815","1,315","2,157",31,1,3,7,11,8,26,35,13,2,1,3,80,62,108,126,169,69,4,7,13,2,2,28,23,29,70,40,25,117,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,15,Scarlet fever, etc.⁵,346,341,432,"2,161","1,572","2,548",-,31,1,11,7,9,29,26,11,2,2,7,82,80,71,165,126,95,11,4,17,-,2,15,11,23,64,35,40,82,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,15,Scarlet fever, etc.⁵,342,346,454,"2,503","1,878","2,986",3,-,2,4,11,4,27,29,20,-,2,3,60,82,100,203,165,67,-,11,17,1,-,21,15,11,55,29,35,99,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,15,Scarlet fever, etc.⁵,402,342,555,"2,905","2,119","3,479",2,3,2,19,4,2,32,27,18,6,-,3,79,60,126,190,203,63,2,-,25,7,a.e. 1,21,19,15,72,46,29,74,15,,,,
